Date,Close,High,Low,Open,Volume
,0.005442406050700722,0.005566414522080353,0.005936903826391567,0.006095761396442984,0.6225355312936686
2010-01-04,0.005442406050700722,0.005566414522080353,0.005936903826391567,0.006095761396442984,0.6225355312936686
2010-01-05,0.005616051981899031,0.005317992626631671,0.005638261461635537,0.005474510193267494,0.7363265584349189
2010-01-06,0.005079725717199075,0.005153109037896293,0.00560233512413966,0.005732262905017924,0.5842628463662081
2010-01-07,0.004585160673225758,0.004623290206517385,0.0049623893410666,0.005161680679201034,0.934306585928358
2010-01-08,0.005358879416774723,0.004922275368197837,0.005014033585054676,0.004842241528663617,0.825268969904909
2010-01-11,0.00465330093228309,0.004728813271272999,0.005054450447062014,0.005296064715307851,0.7297372217993433
2010-01-12,0.004002673187683447,0.004073683834951249,0.0044571678589541,0.004496368034172721,0.7585394394519489
2010-01-13,0.0043895336075761085,0.004049499762471945,0.004277534030070581,0.004256238218391273,0.9064041535542654
2010-01-14,0.004002673187683447,0.004196795125457092,0.004423487854416038,0.004529412014597153,0.8202156303609366
2010-01-19,0.004059822879515111,0.0036735700442253397,0.003958683234310881,0.00390595689894295,0.7400256756910283
2010-01-20,0.0036575781809901446,0.003937380850987254,0.0041270918226178135,0.004086606289381307,0.7565762715715568
2010-01-21,0.0038422146794141257,0.003706545084706879,0.004109127583167799,0.004115244545813492,0.8380022949068973
2010-01-22,0.0027014197947205186,0.003601022019951265,0.0031570678618043115,0.0037495442428749047,0.9832676293157315
2010-01-26,0.0022727981541012174,0.0025699607688009912,0.0027753454400757903,0.002639219859186845,0.8005930402972018
2010-02-05,0.0018134037637445866,0.0013982000013946436,0.0016616139878746425,0.0016082069112199372,0.93381579395826
2010-02-08,0.00169031066855891,0.0021346726231565444,0.00221398918946375,0.0023792632349576986,0.8306949477965485
2010-02-09,0.0019540800895022498,0.0017147733888253254,0.002312787152928441,0.0021193066107285524,0.770054873268879
2010-02-10,0.0018068090041619134,0.0016092482274877931,0.0020882459375261182,0.0020752472698409123,0.4983197191579282
2010-02-11,0.0024068797202762074,0.0020071627037767034,0.002200515474525204,0.001901207515873516,0.6901194033242067
2010-02-12,0.0023123625191245403,0.0019016396390210896,0.0024250588313316813,0.0022933463646959487,0.6655798048193045
2010-02-16,0.0018441765134819162,0.0020247509295269334,0.002353206156339934,0.0025290683555199665,0.7436702605060156
2010-02-17,0.001576011284895578,0.0012838817754729573,0.001987201641103619,0.0018703653469626137,0.7447699980686427
2010-02-18,0.0019650685604915633,0.0015872634694454844,0.0018232857187123024,0.0015993933622702634,0.8225059928880608
2010-02-19,0.001841977561542238,0.0017147733888253254,0.002312787152928441,0.0020554204613932175,0.5785187625680235
2010-02-22,0.0019496821856228932,0.001688392098490945,0.0021286627995334567,0.0019364575097418485,0.5504981765714999
2010-02-23,0.0017804320620675787,0.0017499477437438633,0.002202761807483012,0.0020774490813544426,0.5742106997193851
2010-02-24,0.0023255520382898867,0.0018708597198127085,0.0023464692988706577,0.0020664337208912385,0.6034491769009668
2010-02-25,0.0019914455025858945,0.001549889800089948,0.0020545637915839014,0.002112699075222775,0.7982663228093296
2010-02-26,0.0020354077714885704,0.00178951863095448,0.002312787152928441,0.002048810824922257,0.45182172436123197
2010-03-03,0.003681756171144801,0.003440537060089885,0.003981137998272356,0.003705482801022078,0.5171515888253939
2010-03-04,0.004262044704747434,0.003860436294421104,0.0042371171680632425,0.003833257200657938,0.6143374876449937
2010-03-05,0.0043455713386734325,0.003992340649511098,0.004573930061868806,0.004527210203083623,0.5470444553004397
2010-03-08,0.004609338663380414,0.004300120972357626,0.004717637553256451,0.004344359001131736,0.4413060519648721
2010-03-09,0.004325789156161771,0.004291327907773472,0.004776018654713804,0.004628548157800824,0.48355960509423895
2010-03-10,0.0046972611049494115,0.004370469682194702,0.004890534524670698,0.004522804479091376,0.44310562252189817
2010-03-11,0.005372066839703711,0.004909085771321608,0.005312675949810712,0.004818008996223672,0.5898978652821486
2010-03-12,0.004985208516047408,0.005036593594119527,0.005496800303205696,0.00564414212227746,0.49083059724383954
2010-03-15,0.004833541623064076,0.004552939400098387,0.004924216670612918,0.0050933867049082655,0.507044909737449
